time,open,high,low,close,At the Money Balance,In the Money Balance,Average Return/src,Average Return,Bars Ago,Dividend,Number of trades,Net PnL Close to Open,total_div_percentage,Exit Trade,Enter Trade,Days passed from last dividend,Net PNL,PNL + Dividend,MA №1,MA №2,MA №3,MA №4,Volume,Volume MA,Days left to dividend,Number of trades,Net PnL Close to Open,total_div_percentage,Enter Trade,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Basibgs,Upper,Lower,Closed below Band when SMA50&gt;SMA200,Closed below Band when SMA50&lt;SMA200,close[Number_Of_Days_Back]*(1-Drop_Percentage) ,Lost Trade from Purple,Lost Trade from Black,Close Above BB,Fisher,Zero Line,LinReg,Shapes,Shapes,Shapes,Shapes,Histogram,Bearish Divergence,Bullish Divergence,Accumulated Volume,Accumulated Volume At Top,Shapes,Shapes,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,%K,%D,"K/ema(K,Ratio_EMA_Length)",%D,%K,Shapes,Shapes,Plot,Bearish D win,Shapes,Shapes,Shapes,Shapes,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Close-Open,Plot,TSI Bar,TSI Line,TSI MA,Upper,Lower,New Hight,New Low,RSI(TSI),RSI(TSI)MA,Shapes,Shapes
2003-06-25T09:30:00-04:00,95.42,95.49001,93.45,93.66,4796.221971596892,780.4802598137234,NaN,NaN,17,0.398400009,10,-6.1400000000000015,3.9000000000000004,NaN,0,23,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,1002800,573410,-1,10,-6.1400000000000015,3.9000000000000004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.13249158058325,93.31750341941678,0,0,90.0315,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.073423955832793,NaN,NaN,NaN,NaN,NaN,-781.9350990412707,NaN,NaN,-781.9350990412707,-1019.8192137879819,NaN,NaN,NaN,NaN,NaN,NaN,588.2743809292936,752.9810409080981,NaN,NaN,NaN,588.2743809292936,752.9810409080981,NaN,NaN,NaN,NaN,NaN,NaN,1273.3174139082937,1259.670070901285,46.48478725936498,58.321438684796554,NaN,NaN,-0.21972611844098822,-0.07420199999999966,NaN,-7.249705825148556,0.4200650809292037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-06-26T09:30:00-04:00,93.25,93.25,92.12,92.39999,4848.426983274652,788.2850624118606,NaN,NaN,18,0.398400009,10,-6.1400000000000015,3.9000000000000004,NaN,0,24,NaN,-2.240000000000001,NaN,90.66291666666666,NaN,NaN,1423800,619185,-1,10,-6.1400000000000015,3.9000000000000004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.40862348941528,92.36636651058475,0,0,91.1049905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2157796060779344,NaN,NaN,NaN,NaN,NaN,-818.5747566361016,NaN,NaN,-818.5747566361016,-1038.4127022050866,NaN,NaN,NaN,NaN,NaN,NaN,512.5122436938681,731.2677433323463,NaN,NaN,NaN,NaN,NaN,NaN,731.2677433323463,NaN,NaN,NaN,NaN,1298.5856690893295,1268.3179816097393,40.43983136444703,57.02522376068212,NaN,NaN,-0.3343231878153574,-0.09220399999999813,NaN,-7.877355032299896,-0.7652806495320963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-06-27T09:30:00-04:00,92.55,92.55,91.55,92.07001,4920.250234256169,796.1679130359793,NaN,NaN,19,0.398400009,10,-6.1400000000000015,3.9000000000000004,NaN,0,25,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,735900,619870,-1,10,-6.1400000000000015,3.9000000000000004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.16213782838342,91.49285717161662,0,0,90.991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3038491111344424,NaN,NaN,NaN,NaN,NaN,-855.5507811448606,NaN,NaN,-855.5507811448606,-1077.4069281974146,NaN,NaN,NaN,NaN,NaN,NaN,446.3500309745805,704.6551162365789,NaN,NaN,NaN,NaN,NaN,NaN,704.6551162365789,NaN,NaN,NaN,NaN,1261.9450592001324,1266.9017766298266,39.00092373682251,55.37880827982115,NaN,NaN,-0.360808062758025,-0.022198000000000207,NaN,-7.471790987362987,-1.723353554936509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-06-30T09:30:00-04:00,91.92,92.52,91.67999,92.5,5018.655238941293,804.1295921663391,NaN,NaN,20,0.398400009,10,-6.1400000000000015,3.9000000000000004,NaN,1,28,NaN,-2.240000000000001,NaN,90.76124999999998,NaN,NaN,541900,623035,-1,10,-6.1400000000000015,3.9000000000000004,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.55789628781413,91.75710371218592,0,0,91.70349999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3064655875826157,NaN,NaN,NaN,NaN,NaN,-876.8125797714897,NaN,NaN,-876.8125797714897,-1004.3833715312641,NaN,NaN,NaN,NaN,NaN,NaN,378.52592150959913,673.3426990148266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1233.062886456285,1259.3820232579285,41.918321086967225,53.561816284305564,NaN,NaN,-0.18975205134748308,-0.06599999999999966,NaN,-7.638882756160024,-2.568429155111297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-01T09:30:00-04:00,92.14999,92.49001,91.50999,91.69,5093.976455777856,812.1708880880025,NaN,NaN,0,0.352885008,11,-6.520000000000001,4.28,91.50999,0,0,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,449000,626015,0,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.6405812628884,91.68941873711164,0,0,92.3209905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2439623511679447,NaN,NaN,NaN,NaN,NaN,-904.492154054836,NaN,NaN,-904.492154054836,-1070.5695997549135,NaN,NaN,NaN,NaN,NaN,NaN,298.8088862863149,634.5384951802841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1207.9158293006294,1247.9450912674176,38.190802015844085,51.55472358023909,NaN,NaN,-0.2388862238297662,-0.1039999999999992,NaN,-8.211096312999253,-3.374524463381005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-02T09:30:00-04:00,91.2,92.07001,91.11,91.92,5195.855984893414,820.2925969688825,NaN,NaN,1,0.352885008,11,-6.520000000000001,4.28,NaN,0,1,NaN,-2.240000000000001,NaN,90.8310414583333,NaN,NaN,338800,623250,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.48826487296881,91.60174012703123,0,0,91.4469905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1278682859150622,NaN,NaN,NaN,NaN,NaN,-916.4721881371428,NaN,NaN,-916.4721881371428,-988.3523926309836,NaN,NaN,NaN,NaN,NaN,NaN,242.616033549569,589.8271594967797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1181.52634882728,1233.1853707251648,39.83651428809545,49.432096576947785,NaN,NaN,-0.0645432740425349,-0.2500019999999978,NaN,-10.349758301330658,-4.370986440230956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-03T09:30:00-04:00,91.7,91.71001,90.60001,90.60001,5237.446063971621,826.8586053560268,NaN,NaN,2,0.352885008,11,-6.520000000000001,4.28,NaN,0,2,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,559100,610160,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.71034085408479,90.64466414591524,0,1,90.725,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9730854861777356,NaN,NaN,NaN,NaN,NaN,-938.6813775362026,NaN,NaN,-938.6813775362026,-1071.936513930562,NaN,NaN,NaN,NaN,NaN,NaN,185.6370193963234,540.8834238656873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1195.629161045672,1224.8395463519441,34.17855958043978,46.724143371215696,NaN,NaN,-0.25280631512571006,-0.21200199999999825,NaN,-11.541705724817284,-5.3953749094575745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-07T09:30:00-04:00,90.28,90.59,90.02,90.02,5327.111511872314,835.1271914095871,NaN,NaN,3,0.352885008,11,-6.520000000000001,4.28,NaN,0,6,NaN,-2.240000000000001,NaN,90.87479145833332,NaN,NaN,465400,619590,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.22655640836668,89.88844859163338,0,0,89.566,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7940975830018728,NaN,NaN,NaN,NaN,NaN,-988.42215501796,NaN,NaN,-988.42215501796,-1286.8668199085043,NaN,NaN,NaN,NaN,NaN,NaN,148.93724014687527,489.85543168678447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1182.996026163644,1215.5409863100997,32.01411447297339,44.444885643306684,NaN,NaN,-0.25411425783012476,-0.30600599999999645,NaN,-13.563169313093795,-6.562202681405606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-08T09:30:00-04:00,90.42999,90.48,89.63,90.10001,5414.215055268286,843.478463323683,NaN,NaN,4,0.352885008,11,-6.520000000000001,4.28,NaN,0,7,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,389600,624960,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.80098835880025,89.5190216411998,0,0,89.3950095,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5910790996755786,NaN,NaN,NaN,NaN,NaN,-1050.8163009505604,NaN,NaN,-1050.8163009505604,-1425.1811765461628,NaN,NaN,NaN,NaN,NaN,NaN,129.11128033954276,438.7287882487741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1167.369701261454,1204.8362562992895,32.65148465487623,42.63142198454617,NaN,NaN,-0.2679080291337357,-0.194005999999996,NaN,-13.554369802076296,-7.561083698644276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-09T09:30:00-04:00,90.53,90.69,90.11,90.39,5514.126550588414,851.9132479569198,NaN,NaN,5,0.352885008,11,-6.520000000000001,4.28,NaN,0,8,NaN,-2.240000000000001,NaN,90.90749958333332,88.53958325,NaN,270400,611740,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.62484319082236,89.9301668091777,0,0,89.0625,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04536715756980669,NaN,NaN,NaN,NaN,NaN,-1120.7560833318432,NaN,NaN,-1120.7560833318432,-1540.3947776195398,NaN,NaN,NaN,NaN,NaN,NaN,122.84408874820855,390.0694687945319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1142.8763743169714,1191.0673936365522,35.04261034436257,41.560786585065564,NaN,NaN,-0.24465202383669293,-0.038005999999995765,NaN,-11.296848315319702,-8.094764358169337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-10T09:30:00-04:00,90.69,90.75,90.12,90.36,5604.344446450837,860.432380436489,NaN,NaN,6,0.352885008,11,-6.520000000000001,4.28,NaN,0,9,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,718000,615960,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.45805574913297,89.97694925086708,0,0,89.5945,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6710818518141939,NaN,NaN,NaN,NaN,NaN,-1196.4606013739206,NaN,NaN,-1196.4606013739206,-1650.6877096263843,NaN,NaN,NaN,NaN,NaN,NaN,107.38168937652192,344.20571474184675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1193.5856019055402,1191.6269954741051,34.903728160946216,40.55734179022894,NaN,NaN,-0.2601698376845576,0.11999400000000264,NaN,-7.343953213301988,-7.987505623188287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-11T09:30:00-04:00,90.3,90.78999,90.21001,90.78999,5716.431335379853,869.0367042408539,NaN,NaN,7,0.352885008,11,-6.520000000000001,4.28,NaN,0,10,NaN,-2.240000000000001,NaN,90.95062437499998,88.6176665,NaN,389500,619665,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.78000640212638,90.03999359787367,0,0,90.4209905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1762663146154173,NaN,NaN,NaN,NaN,NaN,-1241.1056552997957,NaN,NaN,-1241.1056552997957,-1508.9759788550462,NaN,NaN,NaN,NaN,NaN,NaN,80.72305145734377,299.0007022351201,NaN,NaN,NaN,80.72305145734377,299.0007022351201,NaN,NaN,NaN,NaN,NaN,NaN,1175.7541992827387,1188.0997074315792,38.67744684029314,39.97547849669279,NaN,NaN,-0.12377713992371753,0.15199400000000196,NaN,-3.8439380963689667,-7.395567405071241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-14T09:30:00-04:00,90.67999,90.87,89.63,89.75,5772.133753840296,877.5048276761004,NaN,NaN,8,0.352885008,11,-6.520000000000001,4.28,NaN,0,13,NaN,-2.240000000000001,NaN,NaN,NaN,NaN,465900,619040,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.87985683487102,89.76513816512903,0,1,88.97699999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3862057554410443,NaN,NaN,NaN,NaN,NaN,-1281.225072591249,NaN,NaN,-1281.225072591249,-1521.9415763399686,NaN,NaN,NaN,NaN,NaN,NaN,70.62928859722695,254.79624269271335,NaN,NaN,NaN,70.62928859722695,254.79624269271335,NaN,NaN,NaN,NaN,NaN,NaN,1175.0216442958729,1185.1934711792,33.57720406727063,38.76312085124919,NaN,NaN,-0.27036129630123185,0.19399600000000133,NaN,-0.5332733626107099,-6.415239684719737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-07-15T09:30:00-04:00,89.53999,89.86,87.39999,87.64999,5765.738881305603,876.5326513959105,NaN,NaN,9,0.352885008,11,-6.520000000000001,4.28,NaN,0,14,NaN,-2.240000000000001,NaN,90.90687416666664,88.66033308333334,NaN,3171100,738130,-1,11,-6.520000000000001,4.28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.4457715500073,87.82921844999277,0,1,87.7799905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2893828211580018,NaN,NaN,NaN,NaN,NaN,-1319.2409757681185,NaN,NaN,-1319.2409757681185,-1547.3363948293345,NaN,NaN,NaN,NaN,NaN,NaN,68.44818333010943,214.8096121081607,NaN,NaN,NaN,NaN,NaN,NaN,214.8096121081607,NaN,NaN,NaN,NaN,1271.286861442862,1204.325335682236,26.059927077351404,36.641161067861,NaN,NaN,-0.5648410606100924,0.06999600000000043,NaN,0.5473431573175928,-5.420584993000118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
