time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,CCI,Smoothing Line,Histogram,MACD,Signal,OnBalanceVolume,Smoothing Line,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,True Strength Index,Signal
1998-01-20T09:30:00-05:00,77.8125,78.84399,77.40601,78.813,1743200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-21T09:30:00-05:00,78.09375,78.375,77.28125,77.84375,1839600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1839600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-22T09:30:00-05:00,77.1875,77.85899,76.938,77.188,1662600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3502200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-23T09:30:00-05:00,77.5,77.75,76.3125,77,1693700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5195900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-26T09:30:00-05:00,77.375,77.67187,76.9375,77.3125,1172800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4023100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-27T09:30:00-05:00,77.125,78.5625,77.07812,78.21875,1454500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2568600,-3425880,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-28T09:30:00-05:00,78.375,79.23437,78.21875,79.125,1181200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1387400,-3335440,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-29T09:30:00-05:00,79.0625,80.25,78.89062,79.40625,1468500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81100,-2618780,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-30T09:30:00-05:00,79.9375,79.9375,78.96875,79.23437,1095600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1014500,-1782500,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-02T09:30:00-05:00,80.625,81.3125,80.40625,81.01562,955600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-58900,-989660,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-03T09:30:00-05:00,81,81.67187,80.65625,81.65625,619400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,560500,-363840,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-04T09:30:00-05:00,81.21875,81.65625,80.8125,81.21875,753200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-192700,-124900,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-05T09:30:00-05:00,81.8125,81.90625,80.73437,81.23437,1067600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,874900,33860,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-06T09:30:00-05:00,81.5,82.17187,81.35937,82.10937,1069700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1944600,625680,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-09T09:30:00-05:00,82.09375,82.25,81.4375,81.78125,515900,NaN,67.52368863830915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1428700,923200,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-10T09:30:00-05:00,82.03125,83.34375,81.92187,83.15625,892100,NaN,72.35683734666146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2320800,1275260,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-11T09:30:00-05:00,82.96875,83.39062,82.84375,83.15625,515000,NaN,72.35683734666146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2320800,1777960,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-12T09:30:00-05:00,82.73437,84.10937,82.375,83.6875,1065000,NaN,74.08498384972197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3385800,2280140,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-13T09:30:00-05:00,83.34375,83.84375,83.17187,83.64062,596700,NaN,73.64743775386059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2789100,2449040,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-17T09:30:00-05:00,84.3125,84.71875,83.89062,84.0625,840600,1110125,75.07412895891696,NaN,NaN,NaN,122.22722498347237,NaN,NaN,NaN,NaN,3629700,2889240,100,NaN,NaN,NaN,NaN,NaN
1998-02-18T09:30:00-05:00,84.07812,84.70312,83.84375,84.625,773000,1061615,76.8720190157858,NaN,NaN,NaN,116.07626439486891,NaN,NaN,NaN,NaN,4402700,3305620,100,NaN,NaN,NaN,NaN,NaN
1998-02-19T09:30:00-05:00,84.64062,84.70312,83.82812,83.82812,804800,1009875,69.25130234040526,NaN,NaN,NaN,100.08228638813388,NaN,NaN,NaN,NaN,3597900,3561040,100,NaN,NaN,NaN,NaN,NaN
1998-02-20T09:30:00-05:00,84.07812,84.46875,83.3125,84.28125,540600,953775,71.01114240653881,NaN,NaN,NaN,90.43251149823625,NaN,NaN,NaN,NaN,4138500,3711580,100,NaN,NaN,NaN,NaN,NaN
1998-02-23T09:30:00-05:00,85,85,83.96875,84.25,639200,901050,70.71057441522606,NaN,NaN,NaN,96.30060900111832,105.02377925316596,NaN,NaN,NaN,3499300,3853620,100,NaN,NaN,NaN,NaN,NaN
1998-02-24T09:30:00-05:00,84.125,84.40625,83.53125,84,702700,877545,68.22274781328422,NaN,NaN,NaN,73.64216409209246,95.30676707488996,NaN,NaN,NaN,2796600,3687000,96.85747190945271,NaN,NaN,NaN,NaN,NaN
1998-02-25T09:30:00-05:00,84.25,85.15625,84.07812,84.6875,687400,839190,71.2213792852819,NaN,NaN,NaN,92.81725212428707,90.6549646207736,NaN,2.0790260330943227,NaN,3484000,3503260,93.37280834135693,NaN,NaN,NaN,NaN,NaN
1998-02-26T09:30:00-05:00,84.60937,85.21875,84.40625,85.15625,439800,802120,73.08619177535276,NaN,NaN,NaN,99.39443588425844,90.5173945199985,NaN,2.0584140770934027,NaN,3923800,3568440,93.46265959739752,NaN,NaN,NaN,NaN,NaN
1998-02-27T09:30:00-05:00,85.10937,85.95312,84.89062,85.59375,451300,751260,74.73192277358467,72.15365669425651,NaN,NaN,118.306029099346,96.09209804022046,NaN,2.0537076833366257,NaN,4375100,3615760,93.53122917129043,NaN,NaN,NaN,NaN,NaN
1998-03-02T09:30:00-05:00,85.75,85.85937,85.28125,85.71875,1062800,749620,75.19855773256961,72.70186162956082,NaN,NaN,121.04617259947716,101.04121075989222,NaN,2.036587771608822,NaN,5437900,4003480,94.07921322853997,NaN,NaN,NaN,NaN,NaN
1998-03-03T09:30:00-05:00,85.21875,86.125,85.1875,86.10937,596600,731670,76.64975252116452,73.00849842773961,NaN,NaN,122.61150082963601,110.83507810740093,NaN,2.0311263277011733,NaN,6034500,4651060,94.86208867017737,NaN,NaN,NaN,NaN,NaN
