time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,CCI,Smoothing Line,Histogram,MACD,Signal,OnBalanceVolume,Smoothing Line,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,True Strength Index,Signal
1999-03-10T09:30:00-05:00,51.125,51.15625,50.28125,51.0625,5232202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-11T09:30:00-05:00,51.4375,51.734375,50.3125,51.3125,9688602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9688602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-12T09:30:00-05:00,51.125,51.15625,49.65625,50.0625,8743602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-15T09:30:00-05:00,50.4375,51.5625,49.90625,51.5,6369000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7314000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-16T09:30:00-05:00,51.71875,52.15625,51.15625,51.9375,4905800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12219800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-17T09:30:00-05:00,51.9375,52,51.40625,51.5625,3965000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8254800,7684440.4,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-18T09:30:00-05:00,51.5,52.59375,51.484375,52.5625,4848400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13103200,8367360,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-19T09:30:00-05:00,53.25,53.25,51.1875,51.21875,7160400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5942800,9366920,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-22T09:30:00-05:00,51.4375,51.5625,50.5,50.59375,5024800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,918000,8087720,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-23T09:30:00-05:00,50.3125,50.5,48.71875,48.8125,10962398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10044398,3634880.4,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-24T09:30:00-05:00,49.25,50.5,48.5,50.46875,8447000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1597398,1664440.8,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-25T09:30:00-05:00,51.25,52.3125,50.91406,52.3125,8133800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6536402,351081.2,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-26T09:30:00-05:00,51.875,52.46875,51.53125,51.75,8256204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1719802,-1181439.2,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-29T09:30:00-05:00,52.375,53.65625,52.0625,53.625,5113800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3393998,-686239.6,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-30T09:30:00-05:00,53.5625,54,53.03125,53.25,4940600,NaN,57.383966244725734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1546602,1013319.6,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-31T09:30:00-05:00,54.125,54.1875,52.3125,52.46875,8256602,NaN,54.2997542997543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9803204,-627841.6,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-01T09:30:00-05:00,54,54.0625,52.6875,53.5625,8715796,NaN,57.72542506228418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1087408,-2152603.6,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-05T09:30:00-04:00,54.429685,55.578125,54.09375,55.5,5697200,NaN,63.01436349677461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4609792,-886684.8,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-06T09:30:00-04:00,55.4375,56.21875,54.96875,55.609375,7522400,NaN,63.293548893451515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12132192,860954,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-07T09:30:00-04:00,56.125,56.25,53.84375,55.03125,11923602,7195360.4,60.68597685471815,NaN,NaN,NaN,141.29240609951157,NaN,NaN,NaN,NaN,208590,1211992.4,34.557138944749525,NaN,NaN,NaN,NaN,NaN
1999-04-08T09:30:00-04:00,54.9375,55.734375,53.8125,55.46875,7952400,7331370.3,61.96307211136767,NaN,NaN,NaN,119.40747475975331,NaN,NaN,NaN,NaN,8160990,4804831.2,44.756893032844225,NaN,NaN,NaN,NaN,NaN
1999-04-09T09:30:00-04:00,55.375,55.9375,55.21875,55.8125,4946800,7094280.2,62.98061867544612,NaN,NaN,NaN,127.81163444237089,NaN,NaN,NaN,NaN,13107790,7643870.8,51.22586673397667,NaN,NaN,NaN,NaN,NaN
1999-04-12T09:30:00-04:00,54.5,55.8125,54.4375,55.4375,10934000,7203800.1,61.06155252365399,NaN,NaN,NaN,98.64599233626328,NaN,NaN,NaN,NaN,2173790,7156670.4,50.14076828434901,NaN,NaN,NaN,NaN,NaN
1999-04-13T09:30:00-04:00,55.78125,55.90625,54.25,54.6875,9962204,7383460.3,57.300933008040886,NaN,NaN,NaN,78.93587742167486,113.21867701191476,NaN,NaN,NaN,-7788414,3172549.2,42.25770025338701,NaN,NaN,NaN,NaN,NaN
1999-04-14T09:30:00-04:00,55.375,55.4375,52.50781,52.8125,21253796,8200860.1,49.15108749332411,NaN,NaN,NaN,19.28362297626962,88.81692038726639,NaN,NaN,NaN,-29042210,-2677610.8,33.843707879034056,NaN,NaN,NaN,NaN,NaN
