time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,CCI,Smoothing Line,Histogram,MACD,Signal,OnBalanceVolume,Smoothing Line,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,True Strength Index,Signal
1993-01-29T09:30:00-05:00,43.9688,43.96899,43.75,43.938,1003200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-01T09:30:00-05:00,43.96875,44.25,43.96875,44.25,480500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,480500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-02T09:30:00-05:00,44.21875,44.375,44.125,44.34375,201300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,681800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-03T09:30:00-05:00,44.40625,44.84375,44.375,44.8125,529400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1211200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-04T09:30:00-05:00,44.96875,45.09375,44.875,45,531500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-05T09:30:00-05:00,44.96875,45.0625,44.71875,44.96875,492100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250600,1073360,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-08T09:30:00-05:00,44.96875,45.125,44.90625,44.96875,596100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250600,1227380,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-09T09:30:00-05:00,44.8125,44.8125,44.5625,44.65625,122100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1128500,1316720,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-10T09:30:00-05:00,44.65625,44.75,44.53125,44.71875,379600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1508100,1376100,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-11T09:30:00-05:00,44.78125,45.125,44.78125,44.9375,19500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1527600,1333080,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-12T09:30:00-05:00,44.875,44.875,44.59375,44.59375,42500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1485100,1379980,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-16T09:30:00-05:00,44.46875,44.46875,43.40625,43.46875,374800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1110300,1351920,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-17T09:30:00-05:00,43.46875,43.53125,43.28125,43.4375,210900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,899400,1306100,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-18T09:30:00-05:00,43.9375,43.9375,42.8125,43.40625,378100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,521300,1108740,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-19T09:30:00-05:00,43.40625,43.5625,43.34375,43.5625,34900,NaN,44.43621277226252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,556200,914460,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-22T09:30:00-05:00,43.6875,43.78125,43.5625,43.71875,513600,NaN,47.07529963522664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1069800,831400,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-23T09:30:00-05:00,43.84375,43.875,43.46875,43.6875,373700,NaN,46.598595030528045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,696100,748560,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-24T09:30:00-05:00,43.71875,44.25,43.71875,44.25,26300,NaN,55.361077219383105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,722400,713160,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-25T09:30:00-05:00,44.21875,44.375,44.125,44.34375,44500,NaN,56.6381501490259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,766900,762280,NaN,NaN,NaN,NaN,NaN,NaN
1993-02-26T09:30:00-05:00,44.4375,44.4375,44.1875,44.40625,66200,321040,57.51086685307007,NaN,NaN,NaN,13.128380137249692,NaN,NaN,NaN,NaN,833100,817660,39.01613429784017,NaN,NaN,NaN,NaN,NaN
1993-03-01T09:30:00-05:00,44.5625,44.5625,44.21875,44.28125,66500,274205,55.121403187911675,NaN,NaN,NaN,11.729530818767035,NaN,NaN,NaN,NaN,766600,757020,36.94343802211418,NaN,NaN,NaN,NaN,NaN
