,original,predict,last_x,direction,diff
1497,292.27,530.4479,291.7,True,0.0
1498,290.11,417.8044,289.48,True,0.0
1499,292.38,491.2815,292.3,True,0.0
1500,290.38,483.60516,291.41,False,-0.6595352375492217
1501,290.39,513.1905,291.49,False,-0.7605766603405133
1502,294.47,573.2896,295.44,False,-0.9404603703506846
1503,296.28,662.95197,298.29,False,-1.2225081810722156
1504,299.01,680.5465,299.3,False,-1.273793881687479
1505,299.62,741.53174,301.87,False,-1.45646052367327
1506,303.46,721.7711,302.22,True,0.0
1507,303.85,762.07837,304.07,False,-1.5062596413346434
1508,304.28,719.80145,304.33,False,-1.365200448975516
1509,305.52,707.9529,305.71,False,-1.3157661864491677
1510,307.25,710.10254,306.76,True,0.0
1511,308.29,714.32166,308.07,True,0.0
1512,301.31,508.8176,299.21,True,0.0
1513,302.52,489.16327,300.81,True,0.0
1514,301.85,538.5157,303.08,False,-0.7768103670158252
1515,304.04,603.5227,306.37,False,-0.9699144990636321
1516,307.29,680.5254,307.7,False,-1.2116522282255444
1517,308.98,768.9427,310.63,False,-1.4754295721220785
1518,311.0,769.0521,311.66,False,-1.467599704881722
1519,310.06,601.37976,306.46,True,0.0
1520,308.92,648.16235,309.85,False,-1.0918584912558496
1521,309.76,613.7041,309.81,False,-0.9809047531148123
1522,308.2,578.99774,308.47,False,-0.8769985466956874
1523,309.56,674.1614,312.25,False,-1.1590436411629303
1524,312.68,725.5883,314.05,False,-1.3104229195067465
1525,312.96,722.85266,314.16,False,-1.3009061024090032
1526,312.97,672.79126,312.87,True,0.0
1527,313.74,716.8282,315.11,False,-1.2748506427442996
1528,309.31,484.76807,308.29,True,0.0
1529,311.86,403.23367,307.0,True,0.0
1530,307.54,524.67065,310.28,False,-0.6909586640997649
1531,314.98,745.50134,317.34,False,-1.3492195839586487
1532,319.03,794.0656,315.98,True,0.0
1533,314.42,697.6874,314.46,False,-1.2186840231816052
1534,313.92,646.6746,314.19,False,-1.0582278926192152
1535,316.04,692.61646,316.5,False,-1.1883616274190363
1536,314.35,587.953,314.13,True,0.0
1537,311.86,641.4436,314.25,False,-1.0411888735580748
1538,316.41,757.39557,320.14,False,-1.3658261037285446
1539,323.77,1046.5657,325.15,False,-2.2187165118503
1540,326.36,1029.2667,325.29,True,0.0
1541,325.42,1048.2312,328.91,False,-2.1869848930463496
1542,328.11,1005.9346,328.85,False,-2.05894654192641
1543,328.59,874.0907,326.26,True,0.0
1544,319.43,702.5626,320.67,False,-1.1909209532239138
1545,321.32,538.96497,319.58,True,0.0
1546,314.56,464.02362,318.11,False,-0.4586891974646152
1547,322.42,648.5338,325.48,False,-0.9925458199476541
1548,327.68,896.2932,329.82,False,-1.7175223239664819
1549,326.38,789.1399,327.82,False,-1.4072353504304955
1550,330.24,879.22516,331.22,False,-1.654505038015235
1551,331.36,896.0901,333.1,False,-1.690153371031597
1552,333.58,856.02344,332.62,True,0.0
1553,333.51,916.1179,334.99,False,-1.7347619926620943
1554,332.75,798.62756,334.33,False,-1.3887403567629664
1555,334.58,791.0624,333.71,True,0.0
1556,336.45,830.417,337.27,False,-1.4621727167773595
1557,335.54,667.47076,332.47,True,0.0
1558,333.93,587.6723,330.23,True,0.0
1559,332.47,637.161,333.86,False,-0.9084676533342942
1560,331.02,413.59128,326.5,True,0.0
1561,322.44,33.90503,317.0,False,-0.8930440716186908
1562,321.48,28.310425,318.74,False,-0.9111801945012
1563,324.13,107.388275,321.39,False,-0.6658630475544218
1564,312.83,-114.16446,315.85,True,0.0
1565,314.14,-137.51422,319.27,True,0.0
1566,323.59,73.14963,324.25,True,0.0
1567,318.4,-162.57358,317.27,False,-1.5124139624952229
1568,309.16,-518.18616,308.78,False,-2.6781726705957722
1569,304.1,-596.9444,306.795,True,0.0
1570,308.68,-445.88776,308.12,False,-2.447123706178295
1571,299.94,-327.8295,307.47,True,0.0
1572,311.77,-89.04184,316.16,True,0.0
1573,310.88,78.88779,315.77,True,0.0
1574,318.04,-26.306732,313.86,False,-1.0838167723753724
1575,315.46,78.91937,315.79,True,0.0
1576,318.83,199.9389,321.09,True,0.0
1577,320.58,116.378174,317.45,False,-0.633396837838636
1578,321.9,164.6392,316.87,False,-0.4804203429399527
1579,312.04,27.231506,311.87,False,-0.9126831489157141
1580,313.14,95.812164,315.21,True,0.0
1581,318.61,230.98335,319.73,True,0.0
1582,317.22,249.92938,318.63,True,0.0
1583,311.87,-8.3533325,309.968,False,-1.0269490157678576
1584,311.33,68.34273,311.11,False,-0.7803261622540811
1585,316.0,175.71198,315.45,False,-0.44297994896923043
1586,315.91,129.55112,313.89,False,-0.5872722388627883
1587,314.32,247.99036,316.16,True,0.0
1588,319.13,485.5209,323.07,False,-0.5028350033770255
1589,324.57,744.7551,327.13,False,-1.2766335308688441
1590,331.05,970.1697,330.73,True,0.0
1591,330.82,890.76306,330.33,True,0.0
1592,331.62,969.5095,334.56,False,-1.8978644233751047
1593,335.08,944.7693,333.68,True,0.0
1594,337.11,973.70825,336.04,True,0.0
1595,336.67,933.71375,338.24,False,-1.7605065785158096
1596,340.6,965.32837,340.85,False,-1.8321207837483495
1597,336.51,885.6904,339.47,False,-1.6090388832223759
1598,341.61,883.6786,342.15,False,-1.5827227498675656
1599,342.01,837.84717,340.39,True,0.0
1600,338.88,747.28986,338.2,True,0.0
1601,336.41,655.0251,335.09,True,0.0
1602,339.29,693.85284,338.89,True,0.0
1603,335.2,591.9519,335.85,False,-0.7625484719275717
1604,339.42,642.95996,339.67,False,-0.8928959311611269
1605,341.63,669.9732,341.93,False,-0.959387025316311
1606,340.15,617.40216,339.81,True,0.0
1607,339.0,618.30585,342.37,False,-0.8059580195927468
1608,340.22,502.8427,337.7,True,0.0
1609,337.99,531.79224,339.23,False,-0.5676450677361229
1610,336.19,360.8001,333.56,True,0.0
1611,330.14,292.96475,332.25,True,0.0
1612,329.03,213.8616,328.76,False,-0.34949019715536217
1613,331.51,307.23453,334.37,True,0.0
1614,334.2,273.54242,332.78,False,-0.17800823536993277
1615,325.76,-216.71396,319.7,False,-1.6778666210204394
1616,325.31,-339.62564,320.23,False,-2.060567844577774
1617,316.89,-482.29184,319.92,True,0.0
1618,319.34,-433.81277,322.6,True,0.0
1619,326.39,-307.66748,324.63,False,-1.9477481454848597
1620,324.41,-102.698425,325.39,True,0.0
1621,322.22,-452.1556,316.66,False,-2.427889879147538
1622,322.59,-190.32318,324.12,True,0.0
1623,328.83,105.96719,330.43,True,0.0
1624,327.01,105.9229,329.37,True,0.0
1625,332.51,235.69876,334.07,True,0.0
1626,332.97,366.72995,333.66,False,-0.09911271938851479
1627,334.13,304.36606,333.67,False,-0.08782312359633962
1628,332.88,410.0733,334.12,False,-0.2273234263817079
1629,333.93,479.45358,335.3,False,-0.42992419553734523
1630,332.82,381.30472,333.25,False,-0.1442002041037603
1631,333.47,355.43494,330.55,True,0.0
1632,330.0,338.0341,331.85,False,-0.018635191004265788
1633,335.6,461.69183,335.05,True,0.0
1634,336.6,651.1985,338.395,False,-0.9243738421907092
1635,336.76,663.6636,338.17,False,-0.9625146352980748
1636,336.84,632.6774,337.19,False,-0.8763232278514154
1637,340.35,789.81116,340.36,False,-1.3205169738704974
1638,341.24,871.08655,341.68,False,-1.5494221138245212
1639,344.51,946.7559,344.15,True,0.0
1640,342.26,864.4088,342.74,False,-1.5220540744487439
1641,341.01,732.7322,339.97,True,0.0
1642,345.34,813.3355,343.63,True,0.0
1643,342.63,756.5856,342.43,True,0.0
1644,344.36,741.5323,344.15,True,0.0
1645,347.57,820.442,347.51,True,0.0
1646,347.74,889.90826,349.73,False,-1.5445579851890208
1647,349.89,906.15765,350.47,False,-1.5855498439483942
1648,349.46,872.17175,350.78,False,-1.4863782226172746
1649,353.71,920.9646,353.53,True,0.0
1650,354.99,954.83374,354.83,True,0.0
1651,354.43,894.6825,354.07,True,0.0
1652,354.57,952.6614,356.52,False,-1.672112018829589
1653,358.64,973.58295,359.26,False,-1.709967563261548
1654,360.19,1040.6996,362.45,False,-1.8712914469883777
1655,360.95,835.8241,355.74,True,0.0
1656,358.77,836.12775,358.17,True,0.0
1657,361.01,901.63513,362.45,False,-1.4876124481609532
1658,362.42,861.17126,362.03,True,0.0
1659,362.42,899.44586,364.83,False,-1.4653834986607635
1660,363.07,821.20447,362.98,True,0.0
1661,360.52,759.2726,361.4,False,-1.1009202628882473
1662,357.6,484.21954,354.05,True,0.0
1663,354.67,500.06616,355.63,False,-0.40614167002045665
1664,358.79,506.7788,358.35,True,0.0
1665,361.56,677.1044,361.77,False,-0.8716432266832174
1666,363.95,816.1802,365.31,False,-1.234212520273877
1667,368.2,873.14734,367.49,True,0.0
1668,368.49,884.60693,368.22,True,0.0
1669,364.43,763.8428,365.6,False,-1.0892854853323304
1670,365.83,689.89685,365.25,True,0.0
1671,366.48,586.3865,362.44,True,0.0
1672,364.57,738.6686,366.28,False,-1.0166773482078262
1673,364.6,687.0561,365.28,False,-0.8809025714755634
1674,366.81,717.5873,366.77,True,0.0
1675,367.34,803.1378,368.18,False,-1.1813727453495912
1676,369.67,812.999,368.37,True,0.0
1677,368.05,832.8904,368.52,False,-1.2600954652647753
1678,368.73,857.20746,369.26,False,-1.3214197543630335
1679,366.84,778.89075,368.14,False,-1.1157460397411652
1680,366.21,598.82635,365.69,True,0.0
1681,367.53,673.00635,367.89,False,-0.8293684189737422
1682,368.82,629.59814,367.67,True,0.0
1683,368.98,489.4099,366.15,True,0.0
1684,365.73,418.2865,365.18,True,0.0
1685,362.21,-49.19751,360.22,False,-1.1365762860630308
1686,363.96,243.6133,365.06,True,0.0
1687,367.73,566.35156,368.8,False,-0.5356604189262473
1688,373.23,1021.45074,373.84,False,-1.7323206308284462
1689,374.37,1069.3384,374.63,False,-1.8543853372827857
1690,374.8,941.96265,373.92,True,0.0
1691,372.42,872.0134,373.07,False,-1.3373989539077789
1692,376.04,1018.1393,376.85,False,-1.7017096516559969
1693,380.26,1270.5386,380.51,False,-2.3390412189397125
1694,379.95,1332.503,381.04,False,-2.4970161971389158
1695,380.58,1246.5648,381.97,False,-2.2635149863495494
1696,380.4,1060.7794,379.22,True,0.0
1697,381.57,1089.0667,381.68,False,-1.8533500586633433
1698,382.11,1048.0731,381.93,True,0.0
1699,380.78,947.9858,381.01,False,-1.4880863463126788
1700,379.47,907.1434,381.23,False,-1.3795172771870818
1701,376.59,767.9877,378.99,False,-1.0264061608444484
1702,376.33,619.40515,377.86,False,-0.639245094392599
1703,375.26,468.6614,375.73,False,-0.24733560660767867
1704,378.05,488.50568,376.68,True,0.0
1705,378.31,557.24744,377.82,True,0.0
1706,373.83,23.642517,367.46,False,-0.9356596171288202
1707,365.7,-77.7749,367.58,True,0.0
1708,366.15,-198.97394,367.09,True,0.0
1709,369.57,13.755768,370.76,True,0.0
1710,372.98,87.19757,370.65,False,-0.7647441769842674
1711,373.33,139.97948,370.2,False,-0.6218814777722557
1712,370.35,-147.37897,365.67,False,-1.4030381690736355
1713,359.87,-408.32004,361.17,True,0.0
1714,359.28,-490.1433,360.97,True,0.0
1715,357.96,-567.1185,358.6,True,0.0
1716,360.18,-451.96124,358.52,False,-2.2606304883291903
1717,352.62,-546.5512,353.71,True,0.0
1718,357.38,-476.59796,354.08,False,-2.346017740131556
1719,359.67,-90.995575,362.8,True,0.0
1720,362.97,-22.993408,364.08,True,0.0
1721,361.16,-111.89639,359.58,False,-1.3111863641533612
1722,358.39,-87.711914,359.88,True,0.0
1723,357.14,-131.88318,359.51,True,0.0
1724,360.0,16.493774,363.69,True,0.0
1725,366.63,235.26907,367.88,True,0.0
1726,368.94,317.5183,367.61,False,-0.13626313063606815
1727,372.65,553.4022,373.75,False,-0.4806748406145485
1728,375.47,719.27637,375.94,False,-0.9132743714090015
1729,374.98,683.9979,374.16,True,0.0
1730,377.27,759.1785,375.98,True,0.0
1731,374.1,793.08984,375.56,False,-1.1117526993023752
1732,377.93,894.198,380.23,False,-1.3517292113901453
1733,379.12,906.436,379.58,False,-1.3879971919518779
1734,380.0,931.2622,381.95,False,-1.4381783139972508
1735,384.22,938.71497,381.06,True,0.0
1736,386.11,1074.7177,386.56,False,-1.78020915606164
1737,387.43,1042.3947,386.8,True,0.0
1738,389.05,1076.8049,389.55,False,-1.7642277798501478
1739,393.18,1087.7493,394.48,False,-1.7574256428161756
1740,398.22,1154.6077,400.04,False,-1.886230541984864
1741,398.6,1079.3823,398.57,True,0.0
1742,398.06,1034.2144,399.16,False,-1.590976940246392
1743,395.32,838.8545,392.47,True,0.0
1744,389.51,775.1986,392.57,False,-0.9746761301129416
1745,390.59,702.05273,391.77,False,-0.7920022829083392
1746,394.7,774.7919,395.91,False,-0.9569898969896882
1747,394.61,725.3762,393.86,True,0.0
1748,397.42,812.1531,397.75,False,-1.0418681990493401
1749,397.63,830.8041,399.73,False,-1.0784131217282602
1750,401.75,871.39197,403.43,False,-1.1599582772065475
1751,403.99,911.88947,405.57,False,-1.2484144915354471
1752,399.3,733.31476,398.11,True,0.0
1753,397.48,628.8641,394.93,True,0.0
1754,398.76,613.4949,396.11,True,0.0
1755,391.2,593.51355,395.89,False,-0.49918803153574864
1756,399.69,643.97974,398.78,True,0.0
1757,393.82,627.2501,398.28,False,-0.5748973638402947
1758,387.12,219.26965,385.8,False,-0.4316494211500454
1759,389.91,266.43768,391.31,True,0.0
1760,383.13,-49.88147,383.63,True,0.0
1761,386.2,291.8155,393.03,True,0.0
1762,397.83,533.22363,398.17,False,-0.33918585732852796
1763,399.61,698.31445,398.35,True,0.0
1764,393.73,565.12146,396.62,False,-0.4248435781376065
1765,398.01,408.17874,398.0,True,0.0
1766,392.26,-50.538513,387.3,False,-1.1304893188318972
1767,388.2,-184.23688,387.94,False,-1.4749107528004493
1768,397.05,290.72357,398.04,True,0.0
1769,386.84,-304.91263,383.33,False,-1.7954311642027185
1770,384.91,-587.0702,379.565,False,-2.546692109203134
1771,380.69,-310.44296,384.05,True,0.0
1772,389.21,49.10907,388.91,False,-0.8737263895908597
1773,393.95,379.01715,394.31,True,0.0
1774,396.92,618.6112,398.25,False,-0.5533238067914312
1775,403.48,938.95825,404.4,False,-1.3218552224360165
1776,401.61,766.8944,401.75,False,-0.9088846525941194
1777,401.55,718.23846,401.33,True,0.0
1778,400.35,747.57324,399.66,True,0.0
1779,397.85,646.43646,399.05,False,-0.619938509967031
1780,401.68,798.14307,402.24,False,-0.9842458890370177
1781,396.47,470.3382,394.74,True,0.0
1782,384.29,-217.08658,382.42,False,-1.5676653375062515
1783,384.02,-254.3837,384.03,True,0.0
1784,379.86,-558.65295,374.82,False,-2.4904566301199575
1785,380.11,-377.15466,379.355,False,-1.9941997946143784
1786,385.82,126.3999,388.46,True,0.0
1787,387.35,77.37332,388.77,True,0.0
1788,377.66,-421.31274,375.07,False,-2.1232909700605886
1789,380.01,-478.31027,374.04,False,-2.278767704568487
1790,370.55,-526.28015,372.15,True,0.0
1791,366.48,-591.8347,369.79,True,0.0
1792,361.72,-794.4605,359.47,False,-3.2100884920964368
1793,351.69,-895.42017,345.905,False,-3.5886303060540468
1794,353.3,-777.64624,346.67,False,-3.243188739245897
1795,345.11,-551.4613,352.91,True,0.0
1796,344.57,-442.98123,349.4,True,0.0
1797,341.1,-444.42648,343.03,True,0.0
1798,351.8,-238.77359,353.2,True,0.0
1799,363.05,22.026825,364.43,True,0.0
1800,365.52,101.190216,369.76,True,0.0
1801,368.49,-12.282318,358.53,False,-1.0342574348457154
1802,353.55,-47.005493,354.08,True,0.0
1803,358.01,-41.240692,358.62,True,0.0
1804,355.13,-29.426025,353.96,False,-1.0831337591553425
1805,359.12,133.05843,363.76,True,0.0
1806,366.73,89.70154,359.52,False,-0.7504963893915846
1807,358.43,135.92456,358.43,False,-0.6207779467486678
1808,347.06,-99.973145,346.49,False,-1.2885311106561517
1809,347.49,18.356476,352.91,True,0.0
1810,356.13,78.682495,353.82,False,-0.7776199900593875
1811,356.04,101.15173,352.74,False,-0.7132399688199879
1812,345.45,-72.59329,346.41,True,0.0
1813,341.51,-269.80774,338.49,False,-1.7970922014175086
1814,338.08,-206.95941,341.32,True,0.0
1815,329.42,-593.8193,318.84,False,-2.8624365666238356
1816,340.49,-198.87604,341.31,True,0.0
1817,345.77,-109.798645,342.51,False,-1.3205706257321868
1818,346.8,13.270477,345.75,False,-0.9616182869271963
1819,341.49,-53.468903,343.08,True,0.0
1820,347.22,140.50475,349.93,True,0.0
1821,342.26,-43.94992,339.84,False,-1.1293253314921636
1822,337.3,-112.47946,337.29,False,-1.3334799776747661
1823,324.86,-450.29306,324.05,False,-2.389578954799365
1824,323.35,-255.0329,331.75,True,0.0
1825,334.99,-229.4867,330.82,False,-1.6936905094490582
1826,331.27,-102.29297,334.32,True,0.0
1827,324.4,-311.65503,323.13,False,-1.9644880676411196
1828,318.17,-305.32568,320.88,True,0.0
1829,328.15,-77.84177,332.17,True,0.0
1830,340.32,140.54495,338.37,False,-0.5846412140775538
1831,344.44,247.55759,342.74,False,-0.2777102565503826
1832,351.49,446.05154,350.2,True,0.0
1833,350.08,503.46332,350.59,False,-0.4360458594685923
1834,356.96,620.7153,354.01,True,0.0
1835,351.83,701.16846,353.8,False,-0.9818215292008196
1836,359.65,835.13495,359.59,True,0.0
1837,359.35,902.79126,359.34,True,0.0
1838,364.91,1030.7567,368.9,False,-1.794135846753016
1839,371.19,1013.87524,369.275,True,0.0
1840,367.09,950.9282,367.24,False,-1.5893917401597049
1841,362.54,795.4727,362.81,False,-1.1925325026464437
1842,361.85,792.21606,362.71,False,-1.1841583205677402
1843,369.3,821.1654,367.81,True,0.0
1844,361.1,583.9527,355.65,True,0.0
1845,353.26,430.17752,352.24,True,0.0
1846,354.1,391.6446,352.32,True,0.0
1847,349.15,217.95247,344.81,False,-0.36790560345677237
1848,340.89,223.26468,345.76,True,0.0
1849,339.45,18.347504,339.8,True,0.0
1850,346.35,171.20496,346.44,True,0.0
1851,338.43,49.39984,337.35,False,-0.8535650176119942
1852,338.69,32.75302,338.03,False,-0.9031061703392173
1853,346.26,245.2899,347.09,True,0.0
1854,341.21,168.5513,345.19,True,0.0
1855,334.15,-55.14749,334.31,True,0.0
1856,325.4,-353.72104,323.73,False,-2.0926421364049035
1857,329.58,-290.3442,327.47,False,-1.8866284171486605
1858,317.14,-471.07056,317.24,True,0.0
1859,316.76,-407.67184,321.85,True,0.0
1860,328.01,-245.01202,323.7,False,-1.7569107937157284
1861,313.25,-365.21536,312.83,False,-2.167456326275703
1862,318.48,-284.7826,318.5,True,0.0
1863,318.82,-188.43362,319.31,True,0.0
1864,329.6,-52.73117,325.17,False,-1.1621649311261706
1865,313.0,-222.40845,310.95,False,-1.7152546945348932
1866,309.25,-351.83124,303.48,False,-2.1593226499043388
1867,297.15,-271.9951,304.51,True,0.0
1868,300.76,-331.43216,298.44,False,-2.1105487180801106
1869,291.84,-425.69934,287.45,False,-2.4809509160560537
1870,291.15,-293.9425,295.72,True,0.0
1871,301.94,-190.80469,300.15,False,-1.635697776111944
1872,298.44,-68.89847,304.45,True,0.0
1873,306.17,-122.01849,301.54,False,-1.4046511031781646
1874,291.14,-198.08984,289.29,False,-1.6847448710636386
1875,289.58,-174.03241,293.13,True,0.0
1876,288.68,-202.76404,289.75,True,0.0
1877,293.48,-196.26678,288.125,False,-1.6811862374593276
1878,287.24,-174.19073,285.71,False,-1.609676717172242
1879,291.26,-138.68115,290.44,False,-1.4774864080145642
1880,299.33,78.982346,302.54,True,0.0
1881,309.1,252.59818,309.07,False,-0.18271532323153936
1882,308.28,279.1094,310.47,True,0.0
1883,306.0,226.94186,304.85,False,-0.25556219775735
1884,314.38,328.1859,309.03,True,0.0
1885,306.2,398.5019,310.75,False,-0.2823874242633749
1886,307.22,257.12668,303.81,False,-0.15365959492183642
1887,309.87,379.06638,309.05,True,0.0
1888,307.64,349.42438,305.91,True,0.0
1889,299.4,67.53111,293.65,False,-0.7700285623330548
1890,288.84,-321.93445,279.75,False,-2.1507933806691244
1891,275.41,-388.67056,277.66,True,0.0
1892,275.91,-336.07294,279.415,True,0.0
1893,282.8,-336.47763,275.59,False,-2.2209355586749675
1894,271.39,-362.6427,272.18,True,0.0
1895,274.69,-288.0861,278.75,True,0.0
1896,281.08,-188.72916,278.52,False,-1.6776143777615276
1897,280.67,-19.066711,283.21,True,0.0
1898,284.85,-21.983398,287.74,True,0.0
1899,294.61,169.1502,296.0,True,0.0
1900,292.45,199.58301,293.0,True,0.0
1901,283.54,15.516022,283.4,False,-0.9452504526163881
1902,283.8,-47.817963,280.75,False,-1.1703222177969168
1903,280.28,-5.0534973,278.95,False,-1.0181161402203016
1904,282.13,-18.133118,278.31,False,-1.0651543878257383
1905,286.96,202.95206,287.35,True,0.0
1906,288.8,215.78232,289.63,True,0.0
1907,294.98,238.57864,292.08,False,-0.18317363804838352
1908,295.35,302.68542,292.88,True,0.0
1909,289.04,229.44652,290.32,True,0.0
1910,286.24,61.823227,280.6,False,-0.7796748862127194
1911,285.65,119.6449,282.99,False,-0.5772115712182851
1912,286.67,215.35423,289.73,True,0.0
1913,291.87,357.82587,294.72,False,-0.2141214260966976
1914,289.4,363.23804,293.11,False,-0.2392550138493227
1915,298.3,525.0236,298.73,False,-0.7575188986893473
1916,303.03,736.96936,303.5,False,-1.4282351247168452
1917,307.38,827.9107,306.43,True,0.0
1918,301.99,738.1426,302.02,False,-1.444018866714125
1919,300.27,633.94434,298.53,True,0.0
1920,294.37,611.74817,299.04,False,-1.0457068249910129
1921,306.81,733.8238,306.59,True,0.0
1922,309.81,848.43536,311.385,False,-1.7247149469933725
1923,315.46,869.031,313.65,True,0.0
1924,315.27,831.49,312.92,True,0.0
1925,314.33,871.38104,316.05,False,-1.75709869476497
1926,322.89,932.1279,322.97,False,-1.8861130435876394
1927,324.4,837.8417,319.19,True,0.0
1928,321.75,825.25305,322.69,False,-1.5574174959181026
1929,320.71,735.88544,318.77,True,0.0
1930,317.08,760.93005,324.59,False,-1.3442806423825058
1931,325.93,788.7223,328.305,False,-1.402407182464667
1932,324.08,741.28894,326.175,False,-1.2726724624195216
1933,330.39,758.43427,329.42,True,0.0
1934,333.06,819.55054,332.055,True,0.0
1935,332.28,735.21765,329.07,True,0.0
1936,328.49,669.39557,328.44,True,0.0
1937,329.28,593.847,326.17,True,0.0
1938,322.86,440.55865,318.5,True,0.0
1939,314.36,352.03885,314.12,True,0.0
1940,314.1,253.17673,313.61,False,-0.1927019951694083
1941,315.01,298.3798,316.83,True,0.0
1942,320.58,357.92474,320.28,True,0.0
1943,307.44,45.318146,304.62,False,-0.8512305634825253
1944,304.41,-34.723267,306.1,True,0.0
1945,301.02,-118.71805,303.99,True,0.0
1946,299.27,-343.94882,296.72,False,-2.1591696617062697
1947,299.4,-148.85568,302.34,True,0.0
1948,295.17,-329.07483,295.66,True,0.0
1949,293.05,-337.51025,293.54,True,0.0
1950,298.97,-286.61636,296.85,False,-1.9655259003718732
1951,300.52,-93.99863,302.83,True,0.0
1952,307.09,50.316498,308.5,True,0.0
1953,310.74,-89.73007,301.8,False,-1.2973163420194975
1954,293.7,-158.39902,294.865,True,0.0
1955,296.03,-207.77606,294.07,False,-1.7065530724375786
1956,291.1,-251.98834,287.72,False,-1.8758110047447387
1957,289.32,-222.13873,286.1,False,-1.7764373747296618
1958,291.05,-188.16849,288.49,False,-1.6522530678665746
1959,288.73,-127.024475,289.59,True,0.0
1960,283.56,-238.7568,282.0,False,-1.8466553383685174
1961,280.07,-312.49832,277.55,False,-2.125917209631429
1962,275.51,-285.8626,275.03,False,-2.0393870118288233
1963,274.37,-213.288,277.81,True,0.0
1964,274.48,-270.2059,274.46,False,-1.9845001169555105
1965,279.94,-203.3451,275.86,False,-1.7371314897898844
1966,271.87,-250.5116,271.03,False,-1.9242947152702192
1967,267.26,-300.18604,269.07,True,0.0
1968,273.53,-111.88962,278.99,True,0.0
1969,282.13,-71.25906,278.28,False,-1.2560696554574642
1970,281.98,23.309998,280.96,False,-0.9170344619924767
1971,279.76,-61.4523,275.02,False,-1.2234466621532638
1972,269.1,-177.9654,269.3,True,0.0
1973,266.41,-232.19196,264.7,False,-1.8771891030087127
1974,262.75,-228.16486,263.4,True,0.0
1975,262.66,-309.96658,255.16,False,-2.2147930053768343
1976,268.82,-29.084137,271.2,True,0.0
1977,260.74,-65.42084,266.84,True,0.0
1978,269.35,40.038055,276.53,True,0.0
1979,271.48,15.061035,269.93,False,-0.9442039226605046
1980,270.49,33.12242,269.58,False,-0.877133239614777
1981,269.11,7.9437256,267.98,False,-0.9703570207256605
1982,275.42,158.52621,275.69,True,0.0
1983,278.45,307.23688,279.41,False,-0.09959155878961462
1984,284.21,318.5055,278.46,True,0.0
1985,277.93,342.0921,276.79,True,0.0
1986,272.87,207.50568,272.23,False,-0.23775602883763275
1987,281.22,368.55988,278.92,True,0.0
1988,277.95,578.95044,281.495,False,-1.056698838178742
1989,275.11,318.6119,275.08,True,0.0
1990,265.68,-87.54617,263.01,False,-1.332862526503567
1991,260.49,-33.471924,265.53,True,0.0
1992,264.68,-65.50339,265.75,True,0.0
1993,267.59,74.436356,269.14,True,0.0
1994,269.54,92.252335,267.76,False,-0.6554663333032321
1995,263.32,353.17242,276.01,False,-0.2795638720206017
1996,282.75,426.77505,282.56,True,0.0
1997,287.96,726.2145,285.86,True,0.0
1998,285.44,791.82825,292.21,False,-1.7097917493251857
1999,289.39,667.5161,287.39,True,0.0
2000,285.44,548.03595,280.88,True,0.0
2001,284.81,675.03955,287.89,False,-1.3447829059059018
2002,284.82,596.25024,283.4,True,0.0
2003,281.89,523.5579,282.64,False,-0.8523843842459711
2004,285.95,608.48694,285.97,False,-1.1277999037541087
2005,288.82,606.93744,287.19,True,0.0
2006,286.92,536.13245,284.9,True,0.0
2007,282.71,423.15057,282.94,False,-0.4955487867762379
2008,280.57,390.2618,280.84,False,-0.38962330972345255
2009,293.36,686.0958,293.69,False,-1.3361225278195121
2010,293.72,597.8143,288.54,True,0.0
2011,292.55,542.3441,290.38,True,0.0
2012,287.64,460.91663,287.48,True,0.0
2013,281.68,247.45517,280.47,False,-0.1177125194219191
2014,280.53,222.7243,281.91,True,0.0
2015,283.85,271.6488,282.81,False,-0.03946535231803155
2016,282.04,265.97064,282.22,True,0.0
2017,285.58,610.11707,296.65,False,-1.0566899222305328
2018,288.65,420.03598,288.05,True,0.0
2019,286.51,320.45032,282.33,True,0.0
2020,276.89,162.2544,276.2,False,-0.41254744919895003
2021,274.25,-40.128876,273.87,False,-1.1465252701370061
2022,269.75,-296.71292,268.56,False,-2.104829167197565
2023,269.54,-306.59323,270.6,True,0.0
2024,273.45,-345.2457,270.38,False,-2.2768906613709756
2025,266.76,-437.05353,265.47,False,-2.646338674170457
2026,267.36,-402.62256,266.74,False,-2.509419504362863
2027,263.58,-414.81647,263.17,False,-2.5762300691004154
2028,260.1,-374.81818,262.96,True,0.0
2029,266.44,-316.31622,263.62,False,-2.199894632973717
2030,266.28,-119.74011,268.65,True,0.0
2031,264.48,-123.18164,266.64,True,0.0
2032,265.74,-175.32767,264.04,False,-1.6640193426614456
2033,261.58,-96.79376,263.35,True,0.0
2034,268.8,30.885529,270.83,True,0.0
2035,270.54,34.20633,269.49,False,-0.8730701349003558
2036,272.83,180.19858,273.92,True,0.0
2037,277.55,252.90033,278.12,True,0.0
2038,279.05,255.51984,276.5,False,-0.07587762594654159
2039,280.97,412.4881,280.77,True,0.0
2040,281.54,489.24487,283.11,False,-0.7281087670759598
2041,277.88,385.14133,276.22,True,0.0
2042,275.15,382.17426,276.79,False,-0.3807372208934344
2043,282.68,538.66077,283.54,False,-0.899769932290197
2044,288.96,684.8715,287.31,True,0.0
2045,288.37,571.7435,283.77,True,0.0
