,original,predict,last_x,direction,diff
167,199.28999999999996,200.34111,200.08,False,-0.0013050291358065523
168,202.34999999999997,201.36656,202.83,True,0.0
169,203.27,202.0675,202.5,False,-0.0021357783564814816
170,203.37,202.55908,202.84999999999997,False,-0.0014341531612026915
171,203.09,203.36673,203.61000000000004,True,0.0
172,201.85,202.90002,202.98,True,0.0
173,205.26,205.21101,207.25,True,0.0
174,207.51000000000002,205.91994,207.30000000000004,False,-0.0066573220753062086
175,207.0,206.4735,206.19999999999996,True,0.0
176,206.6,206.6569,207.0,True,0.0
177,208.95000000000002,207.30278,208.35,False,-0.005026253173183618
178,208.82999999999998,207.92287,209.06,True,0.0
179,207.93,207.64764,208.32,True,0.0
180,210.39,208.21184,209.97,False,-0.008373397301735063
181,210.99999999999997,209.32483,211.35,True,0.0
182,210.36,209.09406,210.43,True,0.0
183,210.14999999999998,208.64946,209.74,False,-0.005199485845012022
184,210.04000000000002,208.21835,209.31000000000003,False,-0.005215454247363507
185,208.08,207.37082,207.51,False,-0.0006707190410250875
186,208.56,207.6518,208.88,True,0.0
187,207.74,206.12001,206.5,False,-0.0018401434577406174
188,204.84000000000003,204.56902,204.35,True,0.0
189,202.54,202.52258,202.32,True,0.0
190,205.62,204.35623,205.99,True,0.0
191,205.47000000000003,205.5129,206.04,True,0.0
192,208.73,207.43515,208.58999999999997,False,-0.005536458380150535
193,208.54999999999998,208.82936,209.45,True,0.0
194,209.31079999999997,208.94447,209.38,True,0.0
195,209.06999999999996,207.94273,207.87,True,0.0
196,209.35,209.11232,209.5,True,0.0
197,209.32,209.2732,209.43,True,0.0
198,209.55999999999997,209.63261,209.74999999999997,True,0.0
199,208.69,209.24796,209.43999999999997,True,0.0
200,210.68000000000004,209.97855,210.615,False,-0.0030218828546014487
201,208.52900000000002,209.2875,208.83,False,-0.0021908064143830504
202,205.61,206.66928,206.08,False,-0.0028594769306063785
203,209.62,207.88066,209.23,False,-0.006449070349652547
204,208.35000000000002,206.93286,206.49,True,0.0
205,206.949,206.429,206.19,True,0.0
206,205.34,205.53679,205.42,False,-0.0005685373402283128
207,205.87,203.5446,203.35,True,0.0
208,201.88,202.81848,202.07,False,-0.0037040701010170084
209,202.9008,203.29008,204.7,True,0.0
210,205.0308,205.03403,206.365,True,0.0
211,208.03,206.9592,208.4,True,0.0
212,204.86,204.24709,202.77,True,0.0
213,200.0208,202.62021,201.41,False,-0.006008682489620071
214,201.67,201.98161,202.715,True,0.0
215,203.5,203.36824,204.69,True,0.0
216,206.02,204.80016,205.72,False,-0.004471341436669072
